shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xb087,PSX map 87 type 005F palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using generic-family-donor:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb088,PSX map 87 type 0060 palette 28 offset 0008260C,PSX type-to-art probe resolved through a donor art-template from type 0040 using cross-map-generic-family-donor:87:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb089,PSX map 87 type 0061 section0_dispatch_roots lane 0020 palette 00 offset 000E62B8,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:87:0064:section0_dispatch_roots:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08a,PSX map 87 type 0061 section0_constructor_placements lane 0020 palette 00 offset 000E62B8,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:87:0064:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08b,PSX map 87 type 0061 section0_constructor_placements lane 0022 palette 00 offset 000E62B8,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:87:0064:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08c,PSX map 87 type 0062 section0_dispatch_roots lane 0020 palette 00 offset 000E62B8,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:87:0064:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08d,PSX map 87 type 0062 section0_dispatch_roots lane 0030 palette 62 offset 0009A1F0,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:89:0054:section0_dispatch_roots:0030. The drawable bundle bytes are borrowed from map 89 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08e,PSX map 87 type 0062 section0_dispatch_roots lane 0022 palette 68 offset 0007856C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:26:0064:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 26 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb08f,PSX map 87 type 0062 section0_constructor_placements lane 0030 palette 23 offset 00086568,PSX type-to-art cohort probe for section0_constructor_placements lane 0030 resolved through a donor art-template from type 0064 using cohort-cc-signature-lane-donor:41:0064:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 41 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb090,PSX map 87 type 0062 section0_constructor_placements lane 0020 palette 00 offset 000E62B8,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:87:0064:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb091,PSX map 87 type 0063 palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using generic-family-donor:0064. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb092,PSX map 87 type 0064 palette 00 offset 000E62B8,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb093,PSX map 87 type 0065 palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:87:0064. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb094,PSX map 87 type 0066 palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:87:0064. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb095,PSX map 87 type 0067 palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:87:0064. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb096,PSX map 87 type 0068 palette 25 offset 00088A90,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:86:0064. The drawable bundle bytes are borrowed from map 86 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb097,PSX map 87 type 0069 palette 00 offset 000D35E0,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:6:0064. The drawable bundle bytes are borrowed from map 6 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb098,PSX map 87 type 006A palette 00 offset 000E62B8,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:87:0064. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb099,PSX map 87 type 006B palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09a,PSX map 87 type 006C palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09b,PSX map 87 type 006D palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09c,PSX map 87 type 006E palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09d,PSX map 87 type 006F palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09e,PSX map 87 type 0070 palette 23 offset 0008AA5C,PSX type-to-art probe resolved through the parsed per-type art-template bank using cross-map-type-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb09f,PSX map 87 type 0071 palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a0,PSX map 87 type 0072 palette 23 offset 0008AA5C,PSX type-to-art probe resolved through a donor art-template from type 0070 using emergency-global-donor:104:0070. The drawable bundle bytes are borrowed from map 104 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a1,PSX map 87 type 0073 palette 25 offset 00088A90,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:86:0064. The drawable bundle bytes are borrowed from map 86 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a2,PSX map 87 type 0074 palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a3,PSX map 87 type 0075 palette 25 offset 00088A90,PSX type-to-art probe resolved through a donor art-template from type 0064 using emergency-global-donor:86:0064. The drawable bundle bytes are borrowed from map 86 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a4,PSX map 87 type 0076 palette 00 offset 0007E3B4,PSX type-to-art probe resolved through a donor art-template from type 0054 using emergency-global-donor:45:0054. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a5,PSX map 87 type 0078 palette 68 offset 000811BC,PSX type-to-art probe resolved through a donor art-template from type 007C using emergency-global-donor:87:007c. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a6,PSX map 87 type 0079 palette 68 offset 000811BC,PSX type-to-art probe resolved through a donor art-template from type 007C using emergency-global-donor:87:007c. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a7,PSX map 88 type 003E palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using generic-family-donor:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a8,PSX map 88 type 003F section0_dispatch_roots lane 0020 palette 0C offset 00072128,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:48:0040:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 48 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0a9,PSX map 88 type 003F section0_constructor_placements lane 0020 palette 28 offset 0008260C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:87:0040:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 87 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0aa,PSX map 88 type 003F section0_constructor_placements lane 0022 palette 28 offset 0008260C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-cc-signature-lane-donor:87:0040:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 87 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ab,PSX map 88 type 0040 palette 68 offset 0008D940,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ac,PSX map 88 type 0041 palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using cross-map-generic-family-donor:88:0040. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ad,PSX map 88 type 0042 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ae,PSX map 88 type 0042 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0af,PSX map 88 type 0043 palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using generic-family-donor:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b0,PSX map 88 type 0044 palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using generic-family-donor:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b1,PSX map 88 type 0045 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b2,PSX map 88 type 0045 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b3,PSX map 88 type 0046 palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using generic-family-donor:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b4,PSX map 88 type 0047 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b5,PSX map 88 type 0047 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b6,PSX map 88 type 0048 section0_dispatch_roots lane 0020 palette 36 offset 00075934,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through the parsed per-type art-template bank using cohort-cross-map-type-donor:43:0048:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b7,PSX map 88 type 0048 section0_dispatch_roots lane 0022 palette 36 offset 00075934,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through the parsed per-type art-template bank using cohort-cross-map-type-donor:43:0048:section0_constructor_placements:0022. The drawable bundle bytes are borrowed from map 43 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b8,PSX map 88 type 0048 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0b9,PSX map 88 type 0048 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ba,PSX map 88 type 0049 section0_dispatch_roots lane 0022 palette 1D offset 00074FF8,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:24:004c:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 24 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0bb,PSX map 88 type 0049 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0bc,PSX map 88 type 0049 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0bd,PSX map 88 type 004A section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0be,PSX map 88 type 004A section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0bf,PSX map 88 type 004B section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c0,PSX map 88 type 004B section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c1,PSX map 88 type 004C palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using cross-map-generic-family-donor:88:0040. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c2,PSX map 88 type 004D section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c3,PSX map 88 type 004D section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c4,PSX map 88 type 004E section0_constructor_placements lane 0020 palette 35 offset 0009386C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 004C using cohort-cc-signature-lane-donor:107:004c:section0_constructor_placements:0020. The drawable bundle bytes are borrowed from map 107 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c5,PSX map 88 type 004E section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c6,PSX map 88 type 004F section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c7,PSX map 88 type 004F section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c8,PSX map 88 type 0050 palette 68 offset 0008D940,PSX type-to-art probe resolved through a donor art-template from type 0040 using cross-map-generic-family-donor:88:0040. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0c9,PSX map 88 type 0051 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ca,PSX map 88 type 0051 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0cb,PSX map 88 type 0052 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0cc,PSX map 88 type 0052 section0_constructor_placements lane 0022 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0cd,PSX map 88 type 0053 section0_constructor_placements lane 0020 palette 68 offset 0008D940,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:88:0040:section0_constructor_placements:0020. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0ce,PSX map 88 type 0053 section0_constructor_placements lane 0022 palette 00 offset 000F5F4C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0064 using cohort-family-lane-donor:88:0064:section0_constructor_placements:0022. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0cf,PSX map 88 type 0054 palette 00 offset 000F5F4C,PSX type-to-art probe resolved through a donor art-template from type 0064 using cross-map-generic-family-donor:88:0064. The scene renderer keeps frame 0 until the executable state-script path is decoded far enough to choose per-state animation frames, but now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xb0d0,PSX map 88 type 0055 section0_dispatch_roots lane 0020 palette 00 offset 0007E3B4,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:45:0054:section0_dispatch_roots:0020. The drawable bundle bytes are borrowed from map 45 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
